customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,ExtraCharges
3376-BMGFE,Female,No,No,No,4,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,Yes,-10.600000000000023
5997-OPVFA,Male,No,Yes,No,72,MultipleLines,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,No,-157.14999999999964
3445-HXXGF,Male,Yes,Yes,No,58,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,Yes,23.800000000000182
1159-WFSGR,Female,No,Yes,Yes,16,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,No,-5.0
7654-YWJUF,Male,No,Yes,No,43,OneLine,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,No,-83.5
1875-QIVME,Female,No,Yes,No,2,MultipleLines,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,Yes,34.0
6727-IOTLZ,Male,No,Yes,No,14,OneLine,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,No,34.450000000000045
0691-JVSYA,Female,No,Yes,No,53,OneLine,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,Yes,-26.849999999999454
5918-VUKWP,Female,No,No,No,32,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,No,-3.050000000000068
1744-JHKYS,Female,No,Yes,No,34,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,No,-59.59999999999991
2656-FMOKZ,Female,Yes,No,No,15,MultipleLines,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,Yes,28.950000000000045
2070-FNEXE,Female,Yes,No,No,7,OneLine,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,Yes,-31.549999999999955
5947-SGKCL,Female,No,Yes,Yes,15,MultipleLines,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,No,-21.0
3712-PKXZA,Male,No,Yes,No,61,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,No,-1.5499999999999545
6317-YPKDH,Female,No,No,No,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,Yes,0.0
6582-OIVSP,Female,No,No,No,1,OneLine,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,No,0.0
9367-WXLCH,Male,No,No,No,8,MultipleLines,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,Yes,-13.350000000000023
5524-KHNJP,Male,No,Yes,Yes,33,OneLine,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,No,-13.449999999999818
1918-ZBFQJ,Female,No,No,No,13,OneLine,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,Yes,81.40000000000009
1024-GUALD,Female,No,Yes,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,Yes,0.0
4827-USJHP,Male,No,No,No,20,OneLine,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,No,-12.149999999999977
8167-GJLRN,Male,No,No,No,3,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,No,-9.049999999999983
0956-SYCWG,Female,No,No,No,13,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,No,-10.649999999999977
8017-UVSZU,Female,No,Yes,No,40,MultipleLines,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,No,115.09999999999991
7100-FQPRV,Male,No,Yes,Yes,43,MultipleLines,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,No,81.64999999999964
2472-OVKUP,Male,No,Yes,No,6,OneLine,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,Yes,-15.0
2984-RGEYA,Female,No,Yes,Yes,69,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,No,12.650000000000091
9680-NIAUV,Female,No,Yes,Yes,72,MultipleLines,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,No,230.89999999999964
2146-EGVDT,Male,No,Yes,Yes,59,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,No,54.0
2604-IJPDU,Female,No,Yes,No,20,OneLine,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,No,-29.34999999999991
9178-JHUVJ,Male,No,Yes,Yes,24,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,No,8.999999999999886
6168-YBYNP,Male,No,No,No,59,MultipleLines,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,No,-49.899999999999636
7255-SSFBC,Male,No,Yes,Yes,72,MultipleLines,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,No,-40.350000000000364
3645-DEYGF,Male,No,No,Yes,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,No,0.0
9323-HGFWY,Female,No,Yes,No,27,OneLine,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,No,-70.15000000000009
8544-GOQSH,Female,No,No,No,14,OneLine,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,No,-8.400000000000091
3363-DTIVD,Male,No,Yes,Yes,71,MultipleLines,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,No,-88.55000000000018
7018-WBJNK,Male,No,No,Yes,13,OneLine,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,No,16.050000000000068
9142-KZXOP,Male,No,No,No,44,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,No,-70.44999999999982
7674-YTAFD,Female,No,No,No,33,OneLine,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,No,46.5
6348-SNFUS,Male,No,Yes,Yes,72,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,No,186.79999999999973
1285-OKIPP,Male,No,No,No,1,OneLine,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,Yes,0.0
7825-ECJRF,Female,No,No,No,19,OneLine,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,Yes,-90.94999999999982
1347-KTTTA,Male,No,Yes,No,64,OneLine,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,No,97.30000000000018
7841-TZDMQ,Male,No,No,No,2,OneLine,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,Yes,-7.5
4195-NZGTA,Female,No,No,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,No,0.0
7157-SMCFK,Male,No,No,Yes,61,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,No,-80.54999999999995
4709-LKHYG,Female,No,Yes,Yes,29,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,No,-39.950000000000045
2504-DSHIH,Male,Yes,Yes,No,23,MultipleLines,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,No,-20.549999999999955
0699-NDKJM,Female,No,Yes,No,57,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,No,88.69999999999982
9286-BHDQG,Male,No,Yes,Yes,72,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,No,-118.19999999999982
0230-WEQUW,Male,No,Yes,No,66,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,No,53.59999999999991
2040-LDIWQ,Male,No,Yes,Yes,65,MultipleLines,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,No,-148.5
6496-JDSSB,Female,No,No,No,8,OneLine,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,No,-15.399999999999977
9408-SSNVZ,Female,No,No,No,4,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,Yes,-12.25
4443-EMBNA,Female,No,Yes,No,71,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,No,79.65000000000009
6469-MRVET,Male,No,Yes,Yes,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,No,0.0
0742-MOABM,Male,No,Yes,No,4,OneLine,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,Yes,-20.849999999999994
5961-VUSRV,Female,No,No,No,12,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,No,-12.850000000000023
6778-JFCMK,Male,No,No,No,24,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50.6,No,74.34999999999991
6341-JVQGF,Female,No,Yes,Yes,31,OneLine,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,No,30.09999999999991
2232-DMLXU,Female,No,Yes,No,1,OneLine,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,Yes,0.0
4811-JBUVU,Male,No,No,No,30,MultipleLines,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,No,26.15000000000009
0945-TSONX,Female,No,Yes,Yes,47,MultipleLines,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,No,98.15000000000009
2651-ZCBXV,Male,No,No,No,54,MultipleLines,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,No,-71.35000000000036
3316-UWXUY,Male,No,No,No,50,OneLine,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,No,72.5
8937-RDTHP,Male,No,No,No,1,OneLine,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,Yes,0.0
7083-MIOPC,Female,No,No,No,72,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,No,108.90000000000009
1984-GPTEH,Female,No,No,No,29,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.15,No,-27.34999999999991
1251-KRREG,Male,No,No,No,2,MultipleLines,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.4,Yes,5.299999999999997
0621-JFHOL,Female,No,No,No,10,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,29.6,No,3.0500000000000114
9903-LYSAB,Male,No,Yes,No,18,MultipleLines,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,No,-10.75
0094-OIFMO,Female,Yes,No,No,11,OneLine,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,Yes,75.29999999999995
9227-UAQFT,Male,No,No,No,16,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,No,-31.649999999999977
7301-ABVAD,Female,No,No,No,72,MultipleLines,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,No,115.30000000000018
6614-FHDBO,Male,No,No,No,72,MultipleLines,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.2,No,15.899999999999636
7576-ASEJU,Female,No,Yes,Yes,41,OneLine,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,No,124.94999999999982
9058-HRZSV,Female,Yes,Yes,No,65,OneLine,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.4,No,-9.850000000000364
4522-AKYLR,Female,Yes,No,No,13,OneLine,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,No,18.899999999999977
0221-WMXNQ,Male,Yes,No,No,4,OneLine,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,No,-28.0
0303-UNCIP,Male,No,No,No,41,MultipleLines,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65.0,No,-133.19999999999982
9947-OTFQU,Male,Yes,No,No,15,OneLine,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,Yes,-41.700000000000045
0322-YINQP,Male,No,No,No,1,OneLine,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,Yes,0.0
0959-WHOKV,Male,No,No,No,42,MultipleLines,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.0,No,140.44999999999982
4075-JFPGR,Female,No,Yes,No,51,OneLine,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,No,-148.94999999999982
4629-NRXKX,Female,No,Yes,Yes,2,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,Yes,6.349999999999994
9514-JDSKI,Male,Yes,Yes,No,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,Yes,0.0
3282-ZISZV,Male,No,No,Yes,32,MultipleLines,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),83.7,No,-45.09999999999991
3675-YDUPJ,Male,No,No,No,10,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,No,-5.449999999999989
4111-BNXIF,Female,No,Yes,Yes,67,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,59.55,No,114.04999999999973
7017-VFHAY,Female,No,Yes,Yes,61,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.1,No,-12.949999999999818
6655-LHBYW,Male,No,No,No,50,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),114.35,No,73.60000000000036
4959-JOSRX,Female,No,Yes,No,2,OneLine,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.6,Yes,-8.650000000000006
5046-NUHWD,Female,Yes,Yes,No,29,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.0,No,-76.34999999999991
7273-TEFQD,Male,Yes,No,No,3,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,Yes,8.75
3606-TWKGI,Male,Yes,No,No,13,MultipleLines,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,Yes,-25.40000000000009
7529-ZDFXI,Male,Yes,Yes,No,57,MultipleLines,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.85,No,-196.09999999999945
7605-BDWDC,Female,No,No,No,31,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,No,-25.250000000000227
1950-KSVVJ,Female,No,Yes,No,45,MultipleLines,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,113.3,No,-66.25
0123-CRBRT,Female,No,Yes,Yes,61,MultipleLines,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,No,152.65000000000055
6292-TOSSS,Male,No,No,No,50,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.9,No,-49.75
3197-ARFOY,Female,Yes,No,No,19,OneLine,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.0,No,12.25
6323-AYBRX,Male,No,No,No,59,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,Yes,-42.05000000000018
7014-ZZXAW,Female,No,Yes,No,71,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.25,No,11.200000000000045
4385-GZQXV,Female,Yes,No,No,16,OneLine,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,Yes,0.0
7633-MVPUY,Male,No,Yes,No,57,OneLine,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,59.75,No,44.40000000000009
6366-ZGQGL,Male,No,No,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,Yes,0.0
4716-HHKQH,Male,Yes,Yes,No,20,MultipleLines,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.05,No,31.050000000000182
5940-AHUHD,Male,No,No,No,1,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,Yes,0.0
6432-TWQLB,Male,No,Yes,No,5,MultipleLines,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.4,Yes,-25.899999999999977
4484-GLZOU,Female,No,Yes,No,52,MultipleLines,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,Yes,162.2500000000009
3179-GBRWV,Male,Yes,Yes,No,21,OneLine,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,No,-24.15000000000009
8645-KWHJO,Male,No,No,No,14,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,No,1.9500000000000455
4130-MZLCC,Female,No,No,No,5,OneLine,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.55,No,-8.0
0314-TKOSI,Female,No,No,No,6,OneLine,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.15,No,-8.0
8229-MYEJZ,Female,No,No,No,10,OneLine,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.2,No,-13.75
2080-SRCDE,Female,No,No,Yes,1,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.4,No,0.0
9577-WJVCQ,Female,No,No,No,68,MultipleLines,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,54.45,No,-14.850000000000364
9512-UIBFX,Male,No,Yes,Yes,18,OneLine,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.15,Yes,67.25
6202-DYYFX,Female,No,No,No,22,MultipleLines,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),76.0,No,111.59999999999991
3808-HFKDE,Female,No,No,No,20,OneLine,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.35,No,40.14999999999998
5583-SXDAG,Male,No,Yes,No,1,OneLine,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.0,Yes,0.0
3488-PGMQJ,Male,Yes,No,No,8,OneLine,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,Yes,10.549999999999955
3580-REOAC,Male,No,No,No,10,OneLine,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.85,Yes,-13.100000000000023
7534-BFESC,Male,Yes,No,No,24,MultipleLines,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,Yes,-113.69999999999982
3727-OWVYD,Male,No,No,No,35,OneLine,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,61.2,No,-120.79999999999995
2294-SALNE,Male,No,Yes,Yes,23,OneLine,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,86.8,No,-55.59999999999991
4847-TAJYI,Female,Yes,No,No,6,OneLine,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,No,31.700000000000045
1563-IWQEX,Female,No,No,No,12,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,No,-16.049999999999983
8203-XJZRC,Male,No,No,No,1,OneLine,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,No,0.0
6556-DBKZF,Female,No,Yes,Yes,71,OneLine,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,76.05,No,36.899999999999636
6851-WEFYX,Male,Yes,Yes,No,35,MultipleLines,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,No,-90.5
2985-JUUBZ,Male,No,Yes,Yes,40,MultipleLines,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.55,No,33.75
6390-DSAZX,Female,No,No,Yes,1,OneLine,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.6,Yes,0.0
0895-LMRSF,Male,No,No,No,23,OneLine,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.9,No,17.09999999999991
8098-LLAZX,Female,Yes,No,No,4,MultipleLines,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,Yes,14.300000000000011
8266-VBFQL,Male,No,No,No,4,OneLine,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.4,No,-4.9500000000000455
8181-YHCMF,Female,No,Yes,Yes,68,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.3,No,8.600000000000364
2240-HSJQD,Male,No,No,Yes,38,MultipleLines,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,81.85,No,31.40000000000009
1248-DYXUB,Male,No,Yes,Yes,52,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.8,No,-60.50000000000023
0265-EDXBD,Male,Yes,Yes,No,32,MultipleLines,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,Yes,-93.45000000000027
